"﻿Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Indonesia","IDN","External balance on goods and services (current LCU)","NE.RSB.GNFS.CN","-3999999999.99999","-12000000000","-3000000000","-9000000000","-58000000000","-109000000000","-29500000000","-68600000000","-98700000000","-158000000000","-100000000000","-81600000000","-108600000000","38700000000","811400000000","72600000000","207500000000","648600000000","231900000000","2074000000000","3769400000000","1125700000000","-2336500000000","-787400000000","3934300000000","2687200000000","-18800000000","2720200000000","4019800000000","5171400000000","3363600000000","4237300000000","8283800000000","9847900000000","4379300000000","-6064400000000","-3278700000000","-1728500000000","93186700000000","88906100000000","146172399000000","136168456000000","114698623000000","147779870000000","107263167320000","115038323090000","180728625000000","159702491000000","52217011198720","157316680000000","130198052766940","193811174604350","-33958000000000.3","-75435452130320","-79083210633100","44113382418220","99627538136039.5","163798650140691","",
"Indonesia","IDN","External balance on goods and services (current US$)","NE.RSB.GNFS.CD","","","","","","","","-458608287.137809","-333117338.984783","-484662576.687116","-273972602.739726","-207411919.106642","-261686746.987952","93253012.0481928","1955180722.89157","174939759.036145","500000000","1562891566.26506","524601303.93351","3328732398.36736","6011898210.03492","1781847509.496","-3532551269.04326","-865978918.618653","3834824867.63025","2419636682.03251","-14658182.9630749","1654773878.63845","2384647396.59358","2921595781.39306","1825255936.88515","2172617938.21619","4080850476.86608","4718460796.394","2026749971.07486","-2696966881.75012","-1399777995.98685","-594112855.457618","9306014192.93817","11318192667.4627","17356482696.0358","13270680431.7646","12318361643.8171","17229518703.4996","11999661267.3738","11853826371.2882","19731671140.9269","17471008751.7777","5383772872.48198","15141253737.0894","14322535402.8988","22098243949.287","-3617699099.05467","-7210947471.84081","-6665132936.4105","3294646505.24147","7486105476.16245","12241254068.7234","",
"Indonesia","IDN","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","12.5576627370579","13.6141246543289","5.39285446783012","9.34928945400149","13.0651153010444","5.73597638127372","22.0955998733777","16.8671856569946","15.5768588734678","14.8270787343635","15.8383233532934","16.6421568627451","18.8957055214724","19.4805579411852","21.4204333208816","21.9735020763298","20.8324982058228","20.0792185453455","20.8476215598347","23.5897131651751","22.1798762039093","25.5468562015289","26.2971931460309","28.8138284014676","22.795641366128","20.9407015143453","20.5139357107403","22.3974477815104","22.2129020272362","22.9943290265198","25.5861024595444","26.4883038133183","27.1199706023253","23.768572466506","25.3656731979016","27.6464250504","26.4401916750537","28.134615525546","43.2180577941907","27.4297837763323","30.4595674435027","30.7610684301127","26.3918408785348","23.1388389663355","27.5446002184312","29.9206682408643","25.62241050057","25.3935314930811","28.7531154639227","21.3530017000775","22.4022429392327","23.8526600952268","24.9885195110859","24.7137962959287","24.4141909885858","20.7774609817237","18.31794264625","19.1654203010486","",
"Indonesia","IDN","Imports of goods and services (constant LCU)","NE.IMP.GNFS.KN","31398594291900","42291984148300","41458960218100","30437412834000","33128720916100","30437412834000","29155837556800","37357919331000","39921069885400","47802757840300","53633925351700","58952462752100","74972153717400","90991844682600","115434318011000","124536269029700","134620345462300","164485257695500","190145013227000","228510151753500","263057450643000","334240794020400","361671141847300","406267935288600","375740758233300","395569864425300","412057893532600","420201510168900","341646867536800","387575292119900","477155075119300","557448568278700","594045161698500","620407377728800","746320401789000","902592490161800","964553285670300","1.1064967125233E+15","1.0479615617731E+15","621700701096400","782932375895900","815657861287300","780996859511300","793209570253000","1.0046260526935E+15","1.1831375377648E+15","1.284682299215E+15","1.4011292218227E+15","1.5412781145907E+15","1.31043388695835E+15","1.53771977273429E+15","1.76882187384811E+15","1.91029952101458E+15","1.94586732403643E+15","1.98711391943803E+15","1.86293895100416E+15","1.81736945610075E+15","1.96378367277201E+15","",
"Indonesia","IDN","Imports of goods and services (annual % growth)","NE.IMP.GNFS.KD.ZG","","34.6938775511049","-1.96969696971165","-26.5842349304464","8.84210526294696","-8.12379110233644","-4.2105263157203","28.1318681317973","6.86106346472317","19.7431781701385","12.1983914210156","9.91636798075871","27.1739130435723","21.3675213674461","26.8622681666262","7.88496105450429","8.09730089970424","22.1845458282259","15.6000336388822","20.176778699265","15.1184963225472","27.0599989482922","8.20676240531724","12.3307580509503","-7.51405031106243","5.277337035576","4.16817118545025","1.97632826942937","-18.69451697128","13.4432447498301","23.1128724716765","16.8275467130523","6.56501702619916","4.43774610585584","20.295217075133","20.9390079647027","6.8647585908224","14.7159756709925","-5.29013327267047","-40.6752381218532","25.9339702392421","4.17986104533648","-4.24945352960823","1.5637336556439","26.6532944595042","17.7689484154521","8.58266754362637","9.06425835234552","10.0025672568361","-14.9774544546526","17.3443229786657","15.0288827139738","7.99841121699167","1.86189666230767","2.1197023503144","-6.24901105161538","-2.44610779536534","8.05638150128254","",
"Indonesia","IDN","Imports of goods and services (constant 2010 US$)","NE.IMP.GNFS.KD","3454026145.47537","4652361746.96975","4560724318.61966","3348290651.22781","3644350035.11879","3348290651.22781","3207309992.23106","4109586209.82346","4391547527.81696","5258578580.66017","5900040579.11079","6485110313.9495","8247368551.44187","10009626788.9232","12698439579.4423","13699706594.811","14809013060.1695","18094325349.2108","20917046190.4165","25137432310.6798","28937834090.1528","36768411690.6066","39785907878.2636","44691811917.1063","41333646684.7295","43514962529.3769","45328740658.8858","46224585374.7037","37583122416.9259","42635513548.0615","52489805422.0694","61322551949.0583","65348387925.4138","68248383465.8134","82099541040.4694","99290370477.9177","106106414715.16","121721008890.005","115281805298.885","68390656482.3923","86127068980.9583","89727060786.7834","85914151035.1657","87257619529.8633","110514649801.512","130151940916.26","141322449306.679","154132281221.699","169549466315.396","144155272219.901","169158028224.495","194580589887.625","210143945615.285","214056608724.738","218593971690.88","204934010241.752","199921103441.873","216027510236.724","",
"Indonesia","IDN","Imports of goods and services (current LCU)","NE.IMP.GNFS.CN","49000000000","64000000000","72000000000","300000000000","932000000000","1360000000000","69800000000","143000000000","326600000000","403000000000","529000000000","611100000000","862400000000","1315600000000","2293700000000","2778000000000","3222100000000","3817200000000","4742000000000","7554700000000","10079800000000","13802200000000","15681700000000","21235100000000","19844700000000","19835200000000","21036200000000","27955800000000","31565600000000","38443000000000","50045700000000","60247700000000","70480600000000","78383000000000","96952600000000","125656900000000","140812000000000","176599800000000","413058100000000","301654000000000","423317900000000","506426237000000","480815372000000","465940923000000","632376148500000","830083444000000","855587836000000","1.003271309E+15","1.42290208880128E+15","1.1970927E+15","1.53771977273429E+15","1.86807498236951E+15","2.152937E+15","2.35921211089639E+15","2.58050803887268E+15","2.39487930014362E+15","2.2726657638878E+15","2.60435011640255E+15","",
"Indonesia","IDN","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","955991035.87036","1102291012.28399","1236196319.0184","1449315068.49315","1553301761.83908","2078072289.15663","3170120481.92771","5526987951.80723","6693975903.61446","7764096385.54217","9198072289.15663","10727293588.8431","12125156533.243","16076492698.4427","21847220125.7579","23709141551.7893","23354265855.6756","19342945136.5331","17860217890.537","16401727045.0977","17006296447.4821","18725515165.4098","21718472101.1899","27157275252.8758","30891188671.1508","34720875699.535","37555937063.1049","44869883142.4274","55882279823.789","60116979037.698","60700151259.0363","41249712041.6119","38402067922.3448","50264686469.7912","49355195402.1429","51638437160.6839","54323622341.4892","70744690513.6428","85533800863.5511","93411753739.2281","109755093425.227","146706628549.32","115216544854.096","169158028224.495","212996886068.276","229362101573.161","225519356299.673","217485215697.143","178863652800.163","170770210112.95","194632321032.011","",
"Indonesia","IDN","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","7.86776012301384","95.3201446500745","5.60257658602352","8.19621042134131","12.0838298170603","6.69211303247575","4.52674897119342","8.00896437839113","8.80431153717747","11.6629874908021","13.622754491018","15.7952069716776","18.7773882559159","17.8872864038855","16.7818453492716","20.3417045679256","20.7212915489406","20.127612344627","20.5341598522817","20.9343208827993","20.8715015942102","21.3844929387158","22.5834526752146","29.4017715637958","24.8846749403824","25.3469459717401","27.6465173156606","27.2467189939824","29.0980220231829","30.6830325980787","32.7076900896332","31.8694254830288","30.1758273386831","28.2806731118536","29.5706877484337","30.4298110883689","31.6023606375148","30.3076757881764","27.4295066667294","22.1387593118175","22.2456969315568","22.539266316067","21.4040702075173","25.5984983869787","24.0563663747717","25.0814099389568","25.4002172943541","24.9202838487256","27.8162445798583","30.9851924139981","32.8801214533559","32.984333259305","35.0715936108884","33.8313567879019","34.6003439149799","34.0627921803384","33.8449919147498","33.4472108261798","",
"Indonesia","IDN","Gross capital formation (constant LCU)","NE.GDI.TOTL.KN","50930875057600","73054194140000","66528749361500","50771714735200","57774927341300","60162130948800","67642811678200","55228250862300","67324525285300","85468459532900","113321421781700","137991169016800","164252048512200","192264059764400","229189151833900","262613555980800","278369100646800","322775524232800","371318232346300","463358505256600","576276926970500","647724335701600","684306668348200","4.97832802891535E+15","7.59538302935591E+15","1.11262407202779E+16","1.06816760226784E+16","8.66318174551906E+15","2.45849073500592E+15","3.0227650396886E+15","6.14433630237476E+15","4.10428774055385E+15","4.66839726483327E+15","6.46343160173648E+15","8.81612478686106E+15","9.50385202643644E+15","4.55423330472073E+15","3.38048666676222E+15","-2.18073008824983E+15","-4.05019737972539E+15","-6.04828037439037E+15","-7.80866023047546E+15","-1.61215060337734E+15","-8.63493657145146E+15","-3.99652690944314E+15","-5.6441559423854E+15","-4.64759644957312E+15","1.74912682416932E+15","1.43534059622072E+15","2.40260761350766E+15","2.25693528000001E+15","2.43456643768552E+15","2.70191189593221E+15","2.77882859958313E+15","2.93605339691349E+15","3.02420389245237E+15","3.17498676743691E+15","3.34414387457924E+15","",
"Indonesia","IDN","Gross capital formation (annual % growth)","NE.GDI.TOTL.KD.ZG","","43.4379324081508","-8.93233421478133","-23.6845495782287","13.7935317777335","4.13190239668812","12.4342017335894","-18.3531117466854","21.9023312057438","26.9499623958903","32.5885857789192","21.7697120696414","19.0308406563342","17.054284257599","19.2054053756838","14.5837636203321","5.99951689742622","15.9523537213075","15.0391539844542","24.7874369994472","24.3695584375575","12.3981033054196","5.64782433363024","627.499564037888","52.5689545815395","46.4868944367301","-3.99564155383833","-18.8967936574171","-71.6213879931868","22.9520614679608","103.268736461493","-33.2020980204557","13.7443951286733","38.4507623296133","36.400063156737","7.80078839855265","-52.0801324341707","-25.7726506180931","-164.509353333392","85.7266702352845","49.3329783053796","29.1054605130227","-79.35432512372","435.615999731159","-53.7167774612691","41.226521684345","-17.6564840338395","-137.635083922357","-17.9395926934927","67.3893722391586","-6.06309297817371","7.87045863740983","10.9812348559626","2.84675099016812","5.6579523240097","3.00234647065849","4.98587001229826","5.32780510700792","",
"Indonesia","IDN","Gross capital formation (constant 2010 US$)","NE.GDI.TOTL.KD","5602689533.94419","8036382026.7374","7318545525.3326","5585180981.97996","6355574695.57329","6618180838.74299","7441098795.32605","6075425618.2386","7406085459.30383","9402022705.59371","12466008939.9596","15179823192.7645","18068671156.4928","21150153697.0919","25212126452.1986","28889003377.6464","30622204016.7864","35507166318.8046","40847143737.0058","50972103756.8898","63393780368.7775","71253406748.1093","75277673992.9695","547644750116.716","835535870073.758","1223950547975.96","1175045871282.6","952999877606.328","270448137691.304","332521560493.168","675912374476.501","451495285370.424","513550581379.066","711014694867.478","969824492852.921","1045478449377.71","500991888371.087","371872999356.219","-239892867106.184","-445545034208.272","-665345669274.935","-858997590320.858","-177345849692.724","-949892745813.403","-439640973424.079","-620889654666.022","-511262371922.155","192414022736.335","157895730772.272","264300672532.138","248275877014.576","267816327221.675","297225867096.501","305687147411.106","322982780472.252","332679842582.595","349266827090.882","367875082941.714","",
"Indonesia","IDN","Gross capital formation (current LCU)","NE.GDI.TOTL.CN","30700000000","448100000000","74800000000","263000000000","862000000000","1586700000000","14300000000","67900000000","184600000000","317000000000","455000000000","580000000000","857000000000","1208000000000","1797000000000","2571700000000","3204900000000","3826400000000","4670700000000","6704300000000","9485200000000","11553400000000","13467100000000","21668400000000","21663304000000","24008830000000","28350370000000","34008510000000","41349686000000","51297336000000","63975326000000","72487072000000","78422298000000","93262816000000","113024994000000","138307782000000","168304060000000","190240008000000","262158470000000","243466932000000","309164000000000","371068900000000","389946500000000","515470460000000","552292362000000","695828815550000","848168323129580","984573800000000","1.37653926806469E+15","1.7370929E+15","2.25693530000001E+15","2.58324260379564E+15","3.02166486895502E+15","3.22958665299121E+15","3.65715438459986E+15","3.92619078767818E+15","4.19907169102627E+15","4.54507368167323E+15","",
"Indonesia","IDN","Gross capital formation (current US$)","NE.GDI.TOTL.CD","","","","","","","","453928610.738444","623034050.421387","972392638.03681","1246575342.46575","1474251385.80701","2065060240.96386","2910843373.49398","4330120481.92771","6196867469.87952","7722650602.40964","9220240963.85542","10565999613.1188","10760279951.0001","15128152199.7727","18287640593.596","20360890732.0062","23830807213.8639","21115567418.4058","21618281393.5258","22104516517.5995","20688329534.3778","24529683334.9575","28980562411.3978","34716180162.8204","37166760181.24","38633196382.1234","44685358407.1028","52308223533.4953","61508394489.5315","71854186056.4402","65388507014.8453","26180242916.8428","30994562178.8834","36710074220.2173","36163564857.2415","41879334582.2533","60098225365.0078","61785619706.5895","71699880023.5971","92601702824.5764","107709637895.197","141926445025.918","167189927754.618","248275877014.576","294539906459.997","321911604748.915","308719296468.794","308224968956.083","293230989065.86","315522135436.761","339669476217.549","",
"Indonesia","IDN","Changes in inventories (constant LCU)","NE.GDI.STKB.KN","","","","","","","","","","","","","","","","","","","","","","","","4.46052419070205E+15","7.10873588580831E+15","1.06045030634364E+16","1.01119053498758E+16","8.06215596609046E+15","1.78820155402442E+15","2.2629156552937E+15","5.27374952462886E+15","3.17689598346905E+15","3.69520138969847E+15","5.43486171036068E+15","7.64606783319056E+15","8.17004715147074E+15","3.02683479314583E+15","1.72222060381322E+15","-3.29163323293373E+15","-4.95896665528059E+15","-7.10915266275257E+15","-8.93840931795626E+15","-2.79493499922234E+15","-9.82482129757206E+15","-5.36112598199744E+15","-7.1573209420544E+15","-6.20005653358252E+15","51917225900724.7","-463601503753682","441125541440121","129094598000000","118207333587690","174183105447800","124453562882220","163582629787340","112847909600000","133400149829760","115396364129070","",
"Indonesia","IDN","Changes in inventories (current LCU)","NE.GDI.STKB.CN","","","","","","","","","","","","","","","","","","","","","","","","2694600000000","1820804000000","1968130000000","2148870000000","2590810000000","2993386000000","3591636000000","4217326000000","4999372000000","5647898000000","6595516000000","7644394000000","9090282000000","10651360000000","12553908000000","19115070000000","21994632000000","33282800000000","47193600000000","35979500000000","122681900000000","36911132000000","39974565550000","42382200000000","-1053300000000","5822298064690","-7264190000000","129094618000000","131328586075330","202638401373260","178090501314980","220230641175000","144178931700000","158867110330580","174517913301720","",
"Indonesia","IDN","Changes in inventories (current US$)","NE.GDI.STKB.CD","","","","","","","","","","","","","","","","","","","","","","","","2963508755.53698","1774766656.9099","1772164164.56112","1675453703.39696","1576062316.1956","1775752557.81374","2029104030.9973","2288529943.89347","2563359990.32774","2782325411.83889","3160134006.03066","3537842878.63011","4042640574.46231","4547393587.49947","4314977222.46586","1908910957.4543","2800027024.30924","3951993305.35459","4599385220.4987","3864113458.13383","14303369536.2627","4129293326.51486","4119075683.38475","4627222901.90053","-115228093.206433","600301121.350866","-699156275.001654","14201151225.6517","14974013436.1811","21587984041.5194","17023842423.554","18561038282.9845","10768129474.8928","11937421789.9864","13042342622.6948","",
"Indonesia","IDN","Gross fixed capital formation (% of GDP)","NE.GDI.FTOT.ZS","7.86776012301384","95.3201446500745","5.60257658602352","8.19621042134131","12.0838298170603","6.69211303247575","4.52674897119342","8.00896437839113","8.80431153717747","11.6629874908021","13.622754491018","15.7952069716776","18.7773882559159","17.8872864038855","16.7818453492716","20.3417045679256","20.7212915489406","20.127612344627","20.5341598522817","20.9343208827993","20.8715015942102","21.3844929387158","22.5834526752146","25.7454788215627","22.7931142223059","23.2691235715915","25.5509971632215","25.1710305255138","26.9915583428568","28.5347283573198","30.5515620878008","29.6714181829693","28.0025934597869","26.2806731118536","27.5706877484337","28.4298110883689","29.6023606375148","28.3076770626791","25.4295066667294","20.1387593118175","19.8508544472002","19.6726582041666","19.4291640497973","19.5060592212863","22.4486169728353","23.6405117707791","24.1309915285997","24.9469436430223","27.6985912220925","31.1147665576043","30.9994088255661","31.3074540365726","32.7196280650266","31.9657795676892","32.5167414405098","32.8119265823921","32.5645050690146","32.1629329798856","",
"Indonesia","IDN","Gross fixed capital formation (constant LCU)","NE.GDI.FTOT.KN","41856770739200","60126501289900","54672850379200","41720429466400","47446762922600","49355540741300","55490898015800","45265302558400","55354556743100","71170144383900","94620843299700","114526669123600","136341272766200","159519289136400","190155444003700","217912856732500","230986043507800","267736224109300","308065024525100","321679626106200","382423726274000","425010622587300","480234932783400","517803838213300","486647143547600","521737656841500","569770672802600","601025779428600","670289180981500","759849384394900","870586777745900","927391757084800","973195875134800","1.0285698913758E+15","1.1700569536705E+15","1.3338048749657E+15","1.5273985115749E+15","1.658266062949E+15","1.1109031446839E+15","908769275555200","1.0608722883622E+15","1.1297490874808E+15","1.182784395845E+15","1.1898847261206E+15","1.3645990725543E+15","1.513164999669E+15","1.5524600840094E+15","1.6972095982686E+15","1.8989420999744E+15","1.96148207206754E+15","2.12784068200001E+15","2.31635910409783E+15","2.52772879048441E+15","2.65437503670091E+15","2.77247076712615E+15","2.91135598285237E+15","3.04158661760715E+15","3.22874751045017E+15","",
"Indonesia","IDN","Gross fixed capital formation (annual % growth)","NE.GDI.FTOT.KD.ZG","","43.6482084691495","-9.07029478466612","-23.6907730673718","13.7254901961442","4.0229885056938","12.4309392265781","-18.4275184274157","22.2891566264981","28.5714285712737","32.9501915709264","21.0374639769915","19.0476190476274","16.9999999999604","19.2052980132728","14.5972222221836","5.99927281543928","15.9101303452817","15.0628853267671","4.41939217283354","18.8834154351279","11.1360497237526","12.9936305732586","7.82302637006308","-6.01708453402108","7.21066870712406","9.20635406151872","5.4855590359296","11.5241981165516","13.3614275680621","14.573597824151","6.52490719948422","4.9390257892719","5.68991481117098","13.7557071698306","13.9948675815753","14.5143896414518","8.56800307073513","-33.008148118987","-18.1954538607608","16.7372529968154","6.49246849730926","4.69443250292527","0.600306387245439","14.6833002053337","10.8871484747978","2.59688033684336","9.32387993418604","11.8861277894961","3.29341121532789","8.48127098898826","8.8596117036651","9.12508280830244","5.01027826613594","4.44909738798702","5.00943841763871","4.47319515448564","6.15339677520876","",
